Source,Target,combined_score
YPR072W,YDR025W,800
YPR072W,YER131W,800
YPR072W,YGL031C,800
YPR072W,YBL072C,800
YPR072W,YOR369C,800
YPR072W,YGL123W,800
YPR072W,YHR010W,800
YPR072W,YJL191W,800
YPR072W,YFR031C-A,800
YPR072W,YDL136W,800
YPR072W,YHR203C,800
YPR072W,YOL127W,800
YPR072W,YMR116C,800
YPR072W,YGR214W,830
YPR072W,YLR325C,800
YPR072W,YER068W,986
YPR072W,YIL018W,800
YPR072W,YDR447C,800
YPR072W,YJR145C,800
YPR072W,YDL191W,800
YPR072W,YLR185W,800
YPR072W,YER102W,800
YPR072W,YJL190C,800
YPR072W,YKR094C,800
YPR072W,YGR195W,734
YPR072W,YBR031W,800
YPR072W,YKL006W,800
YPR072W,YPL143W,800
YPR072W,YHL015W,800
YPR072W,YFL028C,766
YPR072W,YDL133C-A,800
YPR072W,YAL021C,980
YPR072W,YGL189C,800
YPR072W,YJR123W,800
YPR072W,YNL178W,800
YPR072W,YCR031C,800
YPR072W,YPR132W,800
YPR072W,YNR052C,978
YPR072W,YLR344W,800
YPR072W,YDL140C,737
YPR072W,YIL148W,800
YPR072W,YLR167W,800
YPR072W,YGR085C,800
YPR073C,YDR481C,900
YPR073C,YDR236C,900
YPR073C,YBR093C,900
YPR073C,YBR092C,900
YPR073C,YAR071W,900
YPR073C,YHR215W,900
YPR073C,YDL024C,900
YPR074C,YBR117C,972
YPR075C,YCL032W,977
YPR080W,YBR118W,800
YPR080W,YAL003W,973
YPR081C,YBR121C,900
YPR082C,YOR159C,982
YPR082C,YOR308C,994
YPR082C,YIR005W,800
YPR082C,YBR152W,979
YPR082C,YBR055C,998
YPR082C,YBL026W,981
YPR082C,YOR319W,823
YPR082C,YNL147W,993
YPR082C,YLR275W,981
YPR082C,YGR091W,998
YPR082C,YLR147C,994
YPR082C,YPR178W,982
YPR082C,YER112W,992
YPR082C,YPR094W,823
YPR082C,YDR473C,993
YPR082C,YER172C,997
YPR082C,YER146W,981
YPR082C,YLR016C,800
YPR082C,YNL138W-A,823
YPR082C,YDR243C,946
YPR082C,YIR009W,821
YPR082C,YFL017W-A,993
YPR082C,YHR165C,994
YPR082C,YBL074C,900
YPR082C,YHR156C,964
YPR082C,YDL043C,823
YPR082C,YER029C,994
YPR082C,YEL026W,982
YPR082C,YDR378C,992
YPR082C,YKL173W,995
YPR082C,YJL203W,825
YPR082C,YDL098C,981
YPR082C,YGL174W,800
YPR082C,YPL213W,823
YPR082C,YJR022W,992
YPR082C,YGR006W,900
YPR082C,YGR075C,979
YPR082C,YGR074W,981
YPR082C,YLR438C-A,993
YPR082C,YML049C,823
YPR082C,YPR182W,994
YPR082C,YMR240C,823
YPR082C,YMR288W,825
YPR082C,YDL030W,823
YPR083W,YDR150W,924
YPR085C,YGR099W,841
YPR085C,YKL033W,879
YPR085C,YPL235W,834
YPR085C,YJR136C,720
YPR085C,YHR099W,773
YPR085C,YDR190C,884
YPR086W,YHR143W-A,980
YPR086W,YOL005C,946
YPR086W,YPR187W,960
YPR086W,YKR062W,994
YPR086W,YIL021W,987
YPR086W,YNR010W,857
YPR086W,YBR009C,807
YPR086W,YKL028W,997
YPR086W,YBL003C,800
YPR086W,YDL140C,995
YPR086W,YGR186W,981
YPR086W,YDR404C,977
YPR086W,YLR005W,845
YPR086W,YPL122C,939
YPR086W,YMR277W,861
YPR086W,YJL140W,982
YPR086W,YNL222W,899
YPR086W,YML015C,747
YPR086W,YGR274C,925
YPR086W,YER171W,913
YPR086W,YDR311W,855
YPR086W,YGL070C,956
YPR086W,YPL129W,829
YPR086W,YGL043W,952
YPR086W,YLR071C,941
YPR086W,YBR193C,803
YPR086W,YBL093C,800
YPR086W,YDR079C-A,800
YPR086W,YGR104C,852
YPR086W,YMR112C,922
YPR086W,YDR167W,829
YPR086W,YOL135C,855
YPR086W,YPR168W,893
YPR086W,YDR460W,855
YPR086W,YOR210W,924
YPR086W,YNL030W,807
YPR086W,YDR308C,923
YPR086W,YOR174W,800
YPR086W,YHR058C,855
YPR086W,YOR224C,972
YPR086W,YMR236W,745
YPR086W,YBR154C,995
YPR086W,YOR151C,992
YPR086W,YBR010W,806
YPR086W,YGR005C,995
YPR086W,YER148W,999
YPR086W,YDL108W,830
YPR086W,YNL031C,806
YPR086W,YOR194C,971
YPR086W,YER022W,855
YPR086W,YGL127C,855
YPR086W,YKL058W,970
YPR086W,YBR253W,859
YPR086W,YPR056W,942
YPR086W,YIL143C,994
YPR086W,YHR041C,885
YPR088C,YOL040C,820
YPR088C,YKL154W,746
YPR088C,YDR292C,944
YPR088C,YNL005C,789
YPR088C,YPL210C,998
YPR088C,YNL178W,820
YPR088C,YLR344W,727
YPR088C,YML105C,997
YPR088C,YOL127W,862
YPR088C,YDL191W,743
YPR088C,YOR063W,731
YPR088C,YKL122C,998
YPR088C,YPL131W,825
YPR088C,YDL092W,998
YPR088C,YPL243W,999
YPR088C,YDL136W,743
YPR094W,YPL151C,875
YPR094W,YLL036C,882
YPR094W,YMR288W,999
YPR094W,YDR235W,800
YPR094W,YBR065C,831
YPR094W,YPR182W,982
YPR094W,YDL209C,803
YPR094W,YAL032C,831
YPR094W,YGR074W,919
YPR094W,YPL213W,989
YPR094W,YJR022W,831
YPR094W,YGR278W,831
YPR094W,YDR378C,831
YPR094W,YGL174W,831
YPR094W,YJL203W,991
YPR094W,YBR119W,800
YPR094W,YHR165C,831
YPR094W,YDL043C,972
YPR094W,YDR482C,823
YPR094W,YPR101W,800
YPR094W,YER172C,953
YPR094W,YLR016C,837
YPR094W,YER146W,831
YPR094W,YBR237W,831
YPR094W,YNL138W-A,998
YPR094W,YER112W,831
YPR094W,YDR364C,882
YPR094W,YLR275W,942
YPR094W,YCR063W,995
YPR094W,YIL061C,827
YPR094W,YLR323C,831
YPR094W,YDR240C,800
YPR094W,YNL147W,831
YPR094W,YLR147C,916
YPR094W,YNL286W,846
YPR094W,YOR159C,919
YPR094W,YOR308C,953
YPR094W,YML046W,800
YPR094W,YBR152W,800
YPR094W,YBL026W,831
YPR094W,YLR117C,831
YPR094W,YLR438C-A,823
YPR094W,YMR240C,998
YPR094W,YDL030W,915
YPR094W,YML049C,999
YPR094W,YHR086W,940
YPR094W,YGR075C,800
YPR094W,YKL173W,831
YPR094W,YGR129W,800
YPR094W,YDR416W,831
YPR094W,YEL026W,831
YPR094W,YDL098C,831
YPR094W,YFL017W-A,945
YPR094W,YER029C,938
YPR094W,YMR213W,923
YPR094W,YIR009W,929
YPR094W,YPR082C,823
YPR094W,YOR148C,800
YPR094W,YPL064C,831
YPR094W,YDR163W,831
YPR094W,YKL012W,800
YPR094W,YDR473C,831
YPR094W,YLR298C,831
YPR094W,YNR011C,966
YPR094W,YDL087C,800
YPR094W,YGR013W,800
YPR094W,YPR178W,831
YPR094W,YGR091W,923
YPR094W,YIR005W,995
YPR094W,YBR055C,834
YPR094W,YOR319W,998
YPR100W,YDR494W,800
YPR100W,YKL170W,896
YPR100W,YKR006C,800
YPR100W,YNR022C,800
YPR100W,YNL252C,963
YPR100W,YNL284C,963
YPR100W,YGR220C,963
YPR100W,YKL138C,807
YPR100W,YBL090W,829
YPR100W,YKL192C,825
YPR100W,YJR101W,895
YPR100W,YNL081C,835
YPR100W,YDR036C,912
YPR100W,YGL068W,793
YPR100W,YML025C,963
YPR100W,YDR296W,909
YPR100W,YNL137C,829
YPR100W,YDL045W-A,829
YPR100W,YBR282W,963
YPR100W,YGR165W,829
YPR100W,YDR115W,963
YPR100W,YPL013C,963
YPR100W,YDR405W,963
YPR100W,YHL004W,973
YPR100W,YDR337W,963
YPR100W,YBL038W,986
YPR100W,YGL129C,963
YPR100W,YMR097C,825
YPR100W,YPL118W,812
YPR100W,YPL173W,903
YPR100W,YPL183W-A,963
YPR100W,YBR146W,963
YPR100W,YDR322W,888
YPR100W,YDL202W,825
YPR100W,YEL050C,963
YPR100W,YOR158W,800
YPR100W,YNR037C,923
YPR100W,YOR150W,963
YPR100W,YPR166C,963
YPR100W,YKL003C,963
YPR100W,YMR024W,963
YPR100W,YMR158W,834
YPR100W,YCR046C,987
YPR100W,YJR075W,750
YPR100W,Q0140,800
YPR100W,YGR215W,933
YPR100W,YLR312W-A,800
YPR100W,YNL306W,955
YPR100W,YDR347W,895
YPR100W,YDR041W,955
YPR100W,YDR462W,958
YPR100W,YKL167C,793
YPR100W,YNL005C,963
YPR100W,YJL063C,963
YPR100W,YBR251W,963
YPR100W,YJL096W,829
YPR100W,YMR286W,962
YPR100W,YJR113C,955
YPR100W,YKR085C,829
YPR100W,YER050C,963
YPR100W,YNL177C,963
YPR100W,YHR147C,962
YPR100W,YMR193W,963
YPR100W,YBR122C,873
YPR100W,YGR076C,829
YPR100W,YHR059W,800
YPR100W,YBR268W,791
YPR100W,YNR036C,963
YPR100W,YLR439W,963
YPR100W,YIL093C,829
YPR100W,YCR003W,955
YPR100W,YCR071C,963
YPR100W,YML009C,963
YPR100W,YNL122C,800
YPR100W,YDR175C,963
YPR100W,YDR237W,829
YPR100W,YMR188C,963
YPR100W,YNL185C,825
YPR100W,YGR084C,800
YPR101W,YLR323C,944
YPR101W,YCR063W,944
YPR101W,YJR050W,997
YPR101W,YLR275W,944
YPR101W,YLR147C,944
YPR101W,YER013W,944
YPR101W,YKL095W,993
YPR101W,YOR159C,800
YPR101W,YOR319W,800
YPR101W,YLR117C,998
YPR101W,YIR005W,800
YPR101W,YGL128C,800
YPR101W,YLR016C,800
YPR101W,YBR188C,997
YPR101W,YER172C,944
YPR101W,YOR148C,944
YPR101W,YNL138W-A,800
YPR101W,YIR009W,944
YPR101W,YDR163W,944
YPR101W,YPR094W,800
YPR101W,YPL064C,800
YPR101W,YNR011C,993
YPR101W,YDR364C,944
YPR101W,YGL120C,800
YPR101W,YDR416W,998
YPR101W,YGR129W,999
YPR101W,YKL173W,944
YPR101W,YKR086W,944
YPR101W,YJL203W,800
YPR101W,YDR088C,944
YPR101W,YGL174W,944
YPR101W,YHR165C,944
YPR101W,YFL017W-A,944
YPR101W,YLR424W,883
YPR101W,YMR213W,998
YPR101W,YER029C,944
YPR101W,YDR482C,944
YPR101W,YDL043C,800
YPR101W,YLL036C,997
YPR101W,YPL151C,983
YPR101W,YPR182W,944
YPR101W,YML049C,800
YPR101W,YBR065C,973
YPR101W,YDL030W,800
YPR101W,YMR240C,852
YPR101W,YMR288W,800
YPR101W,YKR022C,860
YPR101W,YGR278W,879
YPR101W,YPL213W,944
YPR101W,YGR074W,800
YPR101W,YGR006W,800
YPR101W,YAL032C,994
YPR101W,YDL209C,994
YPR101W,YNL245C,944
YPR102C,YJR094W-A,874
YPR102C,YOR294W,925
YPR102C,YLR441C,907
YPR102C,YGL103W,922
YPR102C,YLR340W,925
YPR102C,YHR013C,800
YPR102C,YPL226W,955
YPR102C,YBR084C-A,874
YPR102C,YNL135C,800
YPR102C,YLR075W,922
YPR102C,YGR103W,866
YPR102C,YOR253W,800
YPR102C,YCL059C,734
YPR102C,YEL057C,800
YPR102C,YML063W,874
YPR102C,YMR242C,879
YPR102C,YFR032C-A,922
YPR102C,YOR133W,872
YPR102C,YLR397C,803
YPR102C,YOL040C,942
YPR102C,YHR085W,800
YPR102C,YCR072C,800
YPR102C,YMR121C,874
YPR102C,YGL147C,900
YPR102C,YHR141C,877
YPR102C,YNL182C,800
YPR102C,YGR173W,800
YPR102C,YER056C-A,874
YPR102C,YJL136C,922
YPR102C,YKL156W,911
YPR102C,YIL133C,912
YPR102C,YEL034W,935
YPR102C,YOL127W,942
YPR102C,YLR325C,932
YPR102C,YDL191W,896
YPR102C,YPR016C,897
YPR102C,YOR078W,734
YPR102C,YLR387C,822
YPR102C,YHL015W,942
YPR102C,YDL133C-A,800
YPR102C,YNL178W,942
YPR102C,YKR081C,929
YPR102C,YLR344W,908
YPR102C,YLR167W,922
YPR102C,YDR418W,906
YPR102C,YOR293W,912
YPR102C,YNL301C,874
YPR102C,YDL081C,834
YPR102C,YDR025W,892
YPR102C,YGL123W,943
YPR102C,YGR169C-A,821
YPR102C,YGR034W,875
YPR102C,YJL050W,800
YPR102C,YPL249C-A,874
YPR102C,YLR009W,908
YPR102C,YBR189W,874
YPR102C,YGL195W,823
YPR102C,YOR167C,874
YPR102C,YBL027W,874
YPR102C,YPL090C,874
YPR102C,YBR191W,879
YPR102C,YHR197W,852
YPR102C,YKR084C,819
YPR102C,YDR064W,942
YPR102C,YHL001W,875
YPR102C,YDL083C,879
YPR102C,YOL120C,874
YPR102C,YOR096W,911
YPR102C,YDL075W,909
YPR102C,YHR021C,879
YPR102C,YNL069C,882
YPR102C,YOL039W,841
YPR102C,YGL029W,800
YPR102C,YGR148C,874
YPR102C,YBR048W,892
YPR102C,YDR447C,874
YPR102C,YKL009W,839
YPR102C,YLR185W,874
YPR102C,YKL006W,875
YPR102C,YBR031W,913
YPR102C,YDL040C,800
YPR102C,YAL035W,871
YPR102C,YJR123W,977
YPR102C,YPR132W,874
YPR102C,YOR001W,800
YPR102C,YCR031C,907
YPR102C,YGL076C,878
YPR102C,YNL001W,819
YPR102C,YGR085C,979
YPR102C,YGR118W,874
YPR102C,YPR189W,800
YPR102C,YML073C,906
YPR102C,YLR061W,874
YPR102C,YNL002C,879
YPR102C,YLR048W,874
YPR102C,YOR312C,879
YPR102C,YLR448W,906
YPR102C,YHR170W,830
YPR102C,YDR049W,800
YPR102C,YHR010W,874
YPR102C,YDL136W,896
YPR102C,YNL067W,900
YPR102C,YDL082W,874
YPR102C,YKL180W,874
YPR102C,YDL061C,874
YPR102C,YGR027C,874
YPR102C,YBL087C,874
YPR102C,YML024W,907
YPR102C,YPL198W,878
YPR102C,YLR287C-A,874
YPR102C,YPL220W,907
YPR102C,YLR264W,874
YPR102C,YLR074C,869
YPR102C,YER074W,874
YPR102C,YNL110C,898
YPR102C,YLR249W,955
YPR102C,YOL121C,907
YPR102C,YMR143W,879
YPR102C,YPL081W,907
YPR102C,YBR267W,822
YPR102C,YDR450W,910
YPR102C,YER006W,851
YPR102C,YMR116C,974
YPR102C,YGR214W,907
YPR102C,YNL023C,800
YPR102C,YJL190C,907
YPR102C,YBL028C,800
YPR102C,YPL143W,880
YPR102C,YER126C,879
YPR102C,YHR081W,800
YPR102C,YGL213C,800
YPR102C,YDL184C,800
YPR102C,YBL072C,907
YPR102C,YER131W,874
YPR102C,YOR369C,942
YPR102C,YLR106C,800
YPR102C,YJL191W,874
YPR102C,YFR031C-A,922
YPR102C,YLR150W,898
YPR102C,YER036C,824
YPR102C,YOR298C-A,823
YPR102C,YBL092W,933
YPR102C,YGL099W,859
YPR102C,YPL093W,863
YPR102C,YLR398C,800
YPR102C,YGL030W,922
YPR102C,YGL135W,907
YPR102C,YIL069C,874
YPR102C,YPL146C,952
YPR102C,YML026C,879
YPR102C,YLR029C,874
YPR102C,YNL014W,789
YPR102C,YDR101C,924
YPR102C,YPL131W,995
YPR102C,YPR072W,800
YPR102C,YBR181C,907
YPR102C,YOR063W,935
YPR102C,YPR043W,874
YPR102C,YLR388W,874
YPR102C,YIL052C,874
YPR102C,YHL033C,904
YPR102C,YJL189W,922
YPR102C,YBR247C,734
YPR102C,YKR057W,809
YPR102C,YER117W,874
YPR102C,YMR194W,874
YPR102C,YHR052W,800
YPR102C,YJR145C,874
YPR102C,YIL018W,922
YPR102C,YER102W,874
YPR102C,YJL122W,852
YPR102C,YIR026C,800
YPR102C,YKR094C,871
YPR102C,YGL189C,874
YPR102C,YDR385W,950
YPR102C,YJL177W,874
YPR102C,YIL148W,871
YPR102C,YGR245C,800
YPR102C,YEL054C,906
YPR102C,YGL173C,800
YPR102C,YDR012W,913
YPR102C,YOR182C,874
YPR102C,YNR053C,902
YPR102C,YNL162W,834
YPR102C,YLL045C,904
YPR102C,YGL031C,874
YPR102C,YIL161W,800
YPR102C,YDR500C,874
YPR102C,YHR203C,874
YPR103W,YGR253C,999
YPR103W,YFR052W,981
YPR103W,YDL097C,978
YPR103W,YLL039C,819
YPR103W,YER012W,999
YPR103W,YMR314W,999
YPR103W,YOR117W,984
YPR103W,YOR259C,996
YPR103W,YDR363W-A,831
YPR103W,YDL007W,985
YPR103W,YOR261C,990
YPR103W,YGR135W,999
YPR103W,YFR010W,913
YPR103W,YFR050C,999
YPR103W,YIL007C,800
YPR103W,YOR362C,999
YPR103W,YOL038W,999
YPR103W,YML092C,998
YPR103W,YIL075C,984
YPR103W,YLR199C,925
YPR103W,YDR427W,984
YPR103W,YBR173C,964
YPR103W,YDR394W,985
YPR103W,YCR076C,967
YPR103W,YGL048C,990
YPR103W,YFR004W,993
YPR103W,YER021W,978
YPR103W,YLR167W,823
YPR103W,YIL148W,812
YPR103W,YHR200W,996
YPR103W,YBR295W,900
YPR103W,YPR108W,984
YPR103W,YKR094C,812
YPR103W,YHR027C,991
YPR103W,YKL206C,867
YPR103W,YOR157C,999
YPR103W,YBL041W,999
YPR103W,YBR272C,710
YPR103W,YLR421C,827
YPR103W,YKL145W,984
YPR103W,YJL001W,999
YPR103W,YER094C,999
YPR103W,YDL147W,994
YPR103W,YGL011C,998
YPR103W,YFL007W,992
YPR104C,YLR223C,719
YPR105C,YER157W,995
YPR105C,YNL041C,989
YPR105C,YGL005C,962
YPR105C,YML071C,976
YPR105C,YGL223C,973
YPR105C,YDR189W,835
YPR105C,YGR120C,977
YPR105C,YNL051W,938
YPR105C,YLR026C,821
YPR106W,YDR152W,734
YPR107C,YNL222W,978
YPR107C,YOR179C,900
YPR107C,YLR277C,999
YPR107C,YGL044C,796
YPR107C,YOL123W,734
YPR107C,YKL059C,999
YPR107C,YKL018W,978
YPR107C,YJR093C,999
YPR107C,YNL317W,999
YPR107C,YDR195W,972
YPR107C,YDR301W,999
YPR107C,YOR250C,746
YPR107C,YLR115W,999
YPR107C,YGR156W,979
YPR107C,YKR002W,989
YPR107C,YDR228C,780
YPR107C,YAL043C,998
YPR107C,YER133W,969
YPR107C,YMR061W,917
YPR108W,YDL097C,999
YPR108W,YFR052W,999
YPR108W,YKL108W,750
YPR108W,YGR253C,989
YPR108W,YDR363W-A,999
YPR108W,YMR314W,989
YPR108W,YLL039C,825
YPR108W,YER012W,993
YPR108W,YGR184C,720
YPR108W,YOR117W,999
YPR108W,YOR259C,999
YPR108W,YIL007C,838
YPR108W,YFR050C,990
YPR108W,YIL075C,999
YPR108W,YML092C,994
YPR108W,YOR362C,990
YPR108W,YOL038W,992
YPR108W,YDL007W,999
YPR108W,YBR080C,725
YPR108W,YOR261C,999
YPR108W,YFR010W,997
YPR108W,YGR135W,989
YPR108W,YDR394W,999
YPR108W,YGL048C,999
YPR108W,YDR427W,999
YPR108W,YIL148W,819
YPR108W,YHR200W,999
YPR108W,YLR167W,834
YPR108W,YFR004W,999
YPR108W,YHL030W,702
YPR108W,YER021W,999
YPR108W,YHR027C,998
YPR108W,YKR094C,819
YPR108W,YKL145W,998
YPR108W,YLR421C,997
YPR108W,YJL001W,985
YPR108W,YBL041W,948
YPR108W,YPR103W,984
YPR108W,YOR157C,984
YPR108W,YFL007W,804
YPR108W,YER094C,989
YPR108W,YGR232W,819
YPR108W,YGL011C,988
YPR108W,YDL147W,999
YPR109W,YDL091C,926
YPR109W,YKL034W,926
YPR109W,YIR014W,900
YPR109W,YOR223W,926
YPR109W,YOL073C,926
YPR110C,YDR156W,991
YPR110C,YKR025W,998
YPR110C,YKL125W,992
YPR110C,YNL039W,897
YPR110C,YBR245C,725
YPR110C,YNL151C,996
YPR110C,YHR143W-A,999
YPR110C,YOL005C,754
YPR110C,YGR246C,911
YPR110C,YKL144C,998
YPR110C,YDR045C,993
YPR110C,YBL014C,800
YPR110C,YOR224C,999
YPR110C,YPR190C,997
YPR110C,YBR154C,999
YPR110C,YJL011C,997
YPR110C,YOR210W,999
YPR110C,YPR010C,999
YPR110C,YJL148W,998
YPR110C,YJL140W,790
YPR110C,YJL025W,895
YPR110C,YPR187W,999
YPR110C,YNL113W,999
YPR110C,YDR404C,721
YPR110C,YJR063W,998
YPR110C,YOR340C,999
YPR110C,YOR116C,999
YPR110C,YOR151C,802
YPR110C,YML043C,800
YPR110C,YNL248C,996
YPR110C,YNR003C,997
YPR110C,YOR341W,999
YPR110C,YDL150W,997
YPR110C,YER148W,932
YPR110C,YOR207C,999
YPR111W,YIL106W,976
YPR111W,YGR092W,900
YPR112C,YIL035C,900
YPR112C,YFL002C,900
YPR112C,YER082C,890
YPR112C,YLR222C,926
YPR112C,YPL217C,922
YPR112C,YHR203C,793
YPR112C,YPR137W,720
YPR112C,YBL072C,793
YPR112C,YHR169W,720
YPR112C,YER131W,720
YPR112C,YDR025W,720
YPR112C,YJR002W,943
YPR112C,YGL019W,900
YPR112C,YLR175W,720
YPR112C,YOR039W,900
YPR112C,YOR145C,720
YPR112C,YOR061W,900
YPR112C,YPL266W,720
YPR112C,YNL224C,900
YPR112C,YLL011W,793
YPR112C,YCR057C,948
YPR112C,YJL069C,900
YPR112C,YCR031C,793
YPR112C,YMR229C,793
YPR112C,YMR128W,720
YPR112C,YDR324C,913
YPR112C,YNL178W,834
YPR112C,YJR123W,720
YPR112C,YGL189C,720
YPR112C,YMR290C,793
YPR112C,YER102W,720
YPR112C,YDR299W,720
YPR112C,YGR128C,793
YPR112C,YJR145C,720
YPR112C,YNL132W,720
YPR112C,YGR214W,812
YPR112C,YOR078W,720
YPR112C,YLR186W,720
YPR112C,YGR081C,900
YPR112C,YDL014W,841
YPR112C,YGL171W,793
YPR112C,YKR060W,720
YPR112C,YMR093W,802
YPR112C,YGR145W,727
YPR112C,YPL081W,793
YPR112C,YDL060W,720
YPR112C,YBR048W,720
YPR112C,YDR449C,926
YPR112C,YLR129W,926
YPR112C,YHR148W,900
YPR112C,YHR196W,841
YPR112C,YBR247C,866
YPR112C,YJL109C,966
YPR112C,YOR287C,900
YPR112C,YMR143W,720
YPR112C,YMR049C,900
YPR112C,YDR083W,720
YPR112C,YMR014W,900
YPR112C,YDL213C,900
YPR112C,YLR197W,803
YPR112C,YOL010W,720
YPR112C,YPR144C,793
YPR112C,YDL083C,720
YPR112C,YGR251W,900
YPR112C,YOR096W,793
YPR112C,YCL031C,957
YPR112C,YDL148C,793
YPR112C,YNL075W,972
YPR112C,YOR310C,808
YPR112C,YPL012W,727
YPR112C,YCL059C,909
YPR112C,YGL120C,801
YPR112C,YLR003C,720
YPR112C,YML063W,831
YPR112C,YDR064W,801
YPR112C,YBR181C,841
YPR112C,YBL004W,900
YPR112C,YGR103W,900
YPR112C,YGR090W,942
YPR112C,YLR409C,979
YPR112C,YPL090C,720
YPR112C,YOR206W,900
YPR112C,YBR189W,720
YPR112C,YOR272W,900
YPR112C,YPL126W,793
YPR112C,YJL010C,943
YPR112C,YLR441C,793
YPR112C,YNL308C,900
YPR112C,YDR060W,926
YPR112C,YLR340W,729
YPR116W,YJL023C,703
YPR119W,YLR079W,770
YPR119W,YJL194W,704
YPR119W,YBR135W,843
YPR119W,YGR108W,951
YPR119W,YBR160W,998
YPR120C,YGL003C,761
YPR120C,YGL116W,834
YPR120C,YGR109C,900
YPR120C,YBR135W,808
YPR120C,YLR079W,880
YPR120C,YHR118C,795
YPR120C,YBR160W,999
YPR120C,YJL157C,756
YPR127W,YBR035C,900
YPR127W,YGR017W,900
YPR129W,YOL149W,930
YPR129W,YDL160C,986
YPR129W,YER164W,796
YPR129W,YGL173C,729
YPR129W,YNL118C,977
YPR129W,YEL015W,970
YPR131C,YDL040C,916
YPR131C,YOR253W,900
YPR131C,YOL076W,999
YPR131C,YPR051W,940
YPR131C,YHR013C,924
YPR131C,YCR020C-A,900
YPR131C,YEL053C,916
YPR132W,YDL083C,986
YPR132W,YHL001W,874
YPR132W,YDL148C,855
YPR132W,YOL120C,874
YPR132W,YOR096W,987
YPR132W,YOR056C,823
YPR132W,YCR077C,900
YPR132W,YPR144C,896
YPR132W,YDL075W,874
YPR132W,YBR079C,898
YPR132W,YHR021C,986
YPR132W,YOL039W,847
YPR132W,YGR145W,896
YPR132W,YHR148W,898
YPR132W,YGR148C,874
YPR132W,YBR048W,993
YPR132W,YML093W,898
YPR132W,YCR047C,835
YPR132W,YDL060W,927
YPR132W,YPL249C-A,874
YPR132W,YJL050W,812
YPR132W,YGL195W,823
YPR132W,YBR189W,986
YPR132W,YPR102C,874
YPR132W,YBL027W,874
YPR132W,YOR167C,986
YPR132W,YBR191W,874
YPR132W,YPL090C,988
YPR132W,YGR054W,900
YPR132W,YKR084C,819
YPR132W,YDR064W,991
YPR132W,YAL036C,800
YPR132W,YGR118W,979
YPR132W,YPR189W,800
YPR132W,YPL266W,829
YPR132W,YLR048W,986
YPR132W,YLR061W,874
YPR132W,YML073C,882
YPR132W,YIL127C,800
YPR132W,YDL111C,800
YPR132W,YOR312C,874
YPR132W,YLR448W,882
YPR132W,YOL021C,800
YPR132W,YER082C,898
YPR132W,YOL142W,800
YPR132W,YHR010W,874
YPR132W,YNL067W,874
YPR132W,YDL136W,874
YPR132W,YDR447C,986
YPR132W,YLR185W,874
YPR132W,YDR299W,896
YPR132W,YBR031W,874
YPR132W,YJR007W,897
YPR132W,YKL006W,874
YPR132W,YMR309C,898
YPR132W,YNR024W,800
YPR132W,YMR260C,955
YPR132W,YJR123W,992
YPR132W,YAL035W,989
YPR132W,YDR429C,923
YPR132W,YGL076C,874
YPR132W,YCR031C,987
YPR132W,YOR001W,823
YPR132W,YNL001W,819
YPR132W,YOR091W,800
YPR132W,YGR085C,874
YPR132W,YMR242C,874
YPR132W,YFR032C-A,922
YPR132W,YOR133W,874
YPR132W,YOL040C,991
YPR132W,YMR121C,874
YPR132W,YOL010W,898
YPR132W,YIL019W,855
YPR132W,YLR197W,898
YPR132W,YGL147C,874
YPR132W,YHR141C,834
YPR132W,YGR173W,800
YPR132W,YKL156W,986
YPR132W,YJL136C,991
YPR132W,YER056C-A,874
YPR132W,YIL133C,874
YPR132W,YLR333C,986
YPR132W,YJR094W-A,874
YPR132W,YLR441C,986
YPR132W,YLR340W,923
YPR132W,YGR095C,800
YPR132W,YGL103W,922
YPR132W,YPL226W,956
YPR132W,YNL135C,800
YPR132W,YBR084C-A,874
YPR132W,YER025W,897
YPR132W,YLR075W,922
YPR132W,YLR409C,898
YPR132W,YCL059C,898
YPR132W,YEL057C,800
YPR132W,YML063W,986
YPR132W,YOR293W,986
YPR132W,YNL301C,874
YPR132W,YNL096C,939
YPR132W,YDL081C,851
YPR132W,YDR280W,800
YPR132W,YJR002W,898
YPR132W,YDR025W,993
YPR132W,YGL123W,991
YPR132W,YLR222C,898
YPR132W,YPR137W,898
YPR132W,YGR034W,874
YPR132W,YGR169C-A,819
YPR132W,YDL014W,898
YPR132W,YEL034W,834
YPR132W,YGR158C,800
YPR132W,YOL127W,921
YPR132W,YLR325C,922
YPR132W,YGR128C,800
YPR132W,YDL191W,874
YPR132W,YER127W,896
YPR132W,YPL237W,894
YPR132W,YOR078W,800
YPR132W,YMR230W,937
YPR132W,YMR128W,803
YPR132W,YHL015W,991
YPR132W,YDL133C-A,800
YPR132W,YNL178W,991
YPR132W,YLR344W,874
YPR132W,YDR418W,874
YPR132W,YMR229C,895
YPR132W,YLR167W,991
YPR132W,YLR051C,898
YPR132W,YOR063W,922
YPR132W,YNL302C,986
YPR132W,YPR043W,874
YPR132W,YMR146C,915
YPR132W,YLR388W,986
YPR132W,YHL033C,874
YPR132W,YJL189W,922
YPR132W,YIL052C,874
YPR132W,YBR247C,896
YPR132W,YKR057W,981
YPR132W,YMR194W,874
YPR132W,YER117W,874
YPR132W,YDR449C,898
YPR132W,YLR398C,812
YPR132W,YNL232W,800
YPR132W,YBL092W,922
YPR132W,YPL126W,898
YPR132W,YGL030W,922
YPR132W,YGL135W,874
